seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr12	116267709	116268228	520	*	c("macs_DMSO1__DMSO_1_new_peak_1246", "macs_OLAP2__OLAP_2_new_peak_1338", "macs_OLAP1__OLAP_1_new_peak_1155", "macs_DMSO2__DMSO_2_new_peak_1282")	0670	ENSG00000200112	116280524	116300523	-	downstream	32814	12296	NearestLocation	NA
chr12	117074700	117075061	362	*	c("macs_OLAP1__OLAP_1_new_peak_1156", "macs_OLAP2__OLAP_2_new_peak_1339", "macs_DMSO2__DMSO_2_new_peak_1286", "macs_DMSO1__DMSO_1_new_peak_1247")	0671	ENSG00000171471	116987187	117007186	+	downstream	87513	67514	NearestLocation	NA
chr12	117476134	117476535	402	*	c("macs_DMSO1__DMSO_1_new_peak_1248", "macs_OLAP2__OLAP_2_new_peak_1340", "macs_OLAP1__OLAP_1_new_peak_1157", "macs_DMSO2__DMSO_2_new_peak_1287")	0672	ENSG00000088992	117527285	117547284	-	downstream	71150	50750	NearestLocation	TESC
chr12	117956666	117956935	270	*	c("macs_DMSO1__DMSO_1_new_peak_1249", "macs_OLAP1__OLAP_1_new_peak_1159", "macs_DMSO2__DMSO_2_new_peak_1288", "macs_OLAP2__OLAP_2_new_peak_1341")	0673	ENSG00000089250	117789583	117809582	-	upstream	-147084	147084	NearestLocation	NOS1
chr12	117965274	117965524	251	*	c("macs_DMSO2__DMSO_2_new_peak_1289", "macs_DMSO1__DMSO_1_new_peak_1250", "macs_OLAP2__OLAP_2_new_peak_1342", "macs_OLAP1__OLAP_1_new_peak_1160")	0674	ENSG00000089250	117789583	117809582	-	upstream	-155692	155692	NearestLocation	NOS1
chr12	119006075	119006352	278	*	c("macs_OLAP1__OLAP_1_new_peak_1161", "macs_DMSO1__DMSO_1_new_peak_1251", "macs_OLAP2__OLAP_2_new_peak_1345", "macs_DMSO2__DMSO_2_new_peak_1292")	0675	ENSG00000241590	119166317	119186316	-	downstream	180241	159965	NearestLocation	NA
chr12	121737926	121738232	307	*	c("macs_DMSO1__DMSO_1_new_peak_1254", "macs_OLAP2__OLAP_2_new_peak_1348", "macs_OLAP1__OLAP_1_new_peak_1163", "macs_DMSO2__DMSO_2_new_peak_1295")	0676	ENSG00000110931	121726112	121746111	-	inside	8185	7879	NearestLocation	CAMKK2
chr12	122897615	122897825	211	*	c("macs_OLAP1__OLAP_1_new_peak_1165", "macs_DMSO1__DMSO_1_new_peak_1256", "macs_OLAP2__OLAP_2_new_peak_1350", "macs_DMSO2__DMSO_2_new_peak_1298")	0677	ENSG00000130779	122897117	122917116	-	inside	19501	498	NearestLocation	CLIP1
chr12	123715762	123716131	370	*	c("macs_OLAP1__OLAP_1_new_peak_1166", "macs_OLAP2__OLAP_2_new_peak_1351", "macs_DMSO2__DMSO_2_new_peak_1299", "macs_DMSO1__DMSO_1_new_peak_1257")	0678	ENSG00000051825	123696442	123716441	-	inside	679	310	NearestLocation	MPHOSPH9
chr12	123715762	123716131	370	*	c("macs_OLAP1__OLAP_1_new_peak_1166", "macs_OLAP2__OLAP_2_new_peak_1351", "macs_DMSO2__DMSO_2_new_peak_1299", "macs_DMSO1__DMSO_1_new_peak_1257")	0678	ENSG00000130921	123707464	123727463	+	inside	8298	8298	Overlapping	C12orf65
chr12	123883050	123883281	232	*	c("macs_DMSO1__DMSO_1_new_peak_1258", "macs_DMSO2__DMSO_2_new_peak_1301", "macs_OLAP2__OLAP_2_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1169")	0679	ENSG00000183955	123858321	123878320	+	downstream	24729	4730	Overlapping	KMT5A
chr12	123883050	123883281	232	*	c("macs_DMSO1__DMSO_1_new_peak_1258", "macs_DMSO2__DMSO_2_new_peak_1301", "macs_OLAP2__OLAP_2_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1169")	0679	ENSG00000184209	123881704	123901703	+	inside	1346	1346	NearestLocation	SNRNP35
chr12	123883050	123883281	232	*	c("macs_DMSO1__DMSO_1_new_peak_1258", "macs_DMSO2__DMSO_2_new_peak_1301", "macs_OLAP2__OLAP_2_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1169")	0679	ENSG00000246056	123888136	123908135	+	upstream	-5086	4855	Overlapping	NA
chr12	124615224	124615540	317	*	c("macs_OLAP2__OLAP_2_new_peak_1354", "macs_OLAP1__OLAP_1_new_peak_1170", "macs_DMSO1__DMSO_1_new_peak_1259", "macs_DMSO2__DMSO_2_new_peak_1302")	0680	ENSG00000119242	124447365	124467364	-	upstream	-147860	147860	NearestLocation	CCDC92
chr12	126389852	126390116	265	*	c("macs_DMSO2__DMSO_2_new_peak_1305", "macs_OLAP1__OLAP_1_new_peak_1172", "macs_DMSO1__DMSO_1_new_peak_1261", "macs_OLAP2__OLAP_2_new_peak_1356")	0681	ENSG00000214043	126917028	126937027	+	upstream	-527176	526912	NearestLocation	LINC02347
chr13	21417983	21418323	341	*	c("macs_DMSO1__DMSO_1_new_peak_1263", "macs_OLAP1__OLAP_1_new_peak_1176", "macs_OLAP2__OLAP_2_new_peak_1362", "macs_DMSO2__DMSO_2_new_peak_1307")	0682	ENSG00000247861	21395969	21415968	+	downstream	22014	2015	NearestLocation	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000235076	21922513	21942512	+	downstream	24154	4155	Overlapping	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000222747	21934039	21954038	-	inside	7371	6933	Overlapping	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000239209	21934037	21954036	-	inside	7369	6931	NearestLocation	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000227146	21937809	21957808	+	inside	8858	8858	Overlapping	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000215570	21939330	21959329	-	inside	12662	7337	Overlapping	NA
chr13	21946667	21947105	439	*	c("macs_OLAP2__OLAP_2_new_peak_1364", "macs_DMSO2__DMSO_2_new_peak_1308", "macs_OLAP1__OLAP_1_new_peak_1177", "macs_DMSO1__DMSO_1_new_peak_1264")	0683	ENSG00000236953	21942014	21962013	-	inside	15346	4653	Overlapping	NA
chr13	24296756	24297070	315	*	c("macs_DMSO2__DMSO_2_new_peak_1311", "macs_OLAP2__OLAP_2_new_peak_1367", "macs_DMSO1__DMSO_1_new_peak_1267", "macs_OLAP1__OLAP_1_new_peak_1178")	0684	ENSG00000232102	24330244	24350243	-	downstream	53487	33174	NearestLocation	NA
chr13	24776397	24776719	323	*	c("macs_DMSO1__DMSO_1_new_peak_1269", "macs_OLAP1__OLAP_1_new_peak_1179", "macs_DMSO2__DMSO_2_new_peak_1313", "macs_OLAP2__OLAP_2_new_peak_1369")	0685	ENSG00000182957	24724862	24744861	+	downstream	51535	31536	NearestLocation	SPATA13
chr13	26070592	26071038	447	*	c("macs_DMSO1__DMSO_1_new_peak_1272", "macs_OLAP1__OLAP_1_new_peak_1180", "macs_DMSO2__DMSO_2_new_peak_1315", "macs_OLAP2__OLAP_2_new_peak_1372")	0686	ENSG00000199767	26081258	26101257	+	upstream	-10666	10220	NearestLocation	NA
chr13	26301430	26301706	277	*	c("macs_OLAP1__OLAP_1_new_peak_1183", "macs_DMSO2__DMSO_2_new_peak_1316", "macs_DMSO1__DMSO_1_new_peak_1273", "macs_OLAP2__OLAP_2_new_peak_1374")	0687	ENSG00000215549	26432062	26452061	+	upstream	-130632	130356	NearestLocation	NA
chr13	26552421	26552695	275	*	c("macs_OLAP2__OLAP_2_new_peak_1375", "macs_OLAP1__OLAP_1_new_peak_1184", "macs_DMSO1__DMSO_1_new_peak_1274", "macs_DMSO2__DMSO_2_new_peak_1317")	0688	ENSG00000223158	26514960	26534959	-	upstream	-17462	17462	NearestLocation	NA
chr13	30149209	30149506	298	*	c("macs_OLAP2__OLAP_2_new_peak_1380", "macs_DMSO1__DMSO_1_new_peak_1279", "macs_DMSO2__DMSO_2_new_peak_1321", "macs_OLAP1__OLAP_1_new_peak_1189")	0689	ENSG00000245936	30143517	30163516	+	inside	5692	5692	NearestLocation	NA
chr13	30964030	30964308	279	*	c("macs_DMSO2__DMSO_2_new_peak_1322", "macs_OLAP1__OLAP_1_new_peak_1191", "macs_DMSO1__DMSO_1_new_peak_1281", "macs_OLAP2__OLAP_2_new_peak_1383")	0690	ENSG00000238121	30941283	30961282	-	upstream	-2748	2748	NearestLocation	LINC00426
chr13	31667178	31667494	317	*	c("macs_OLAP1__OLAP_1_new_peak_1192", "macs_DMSO1__DMSO_1_new_peak_1283", "macs_OLAP2__OLAP_2_new_peak_1386", "macs_DMSO2__DMSO_2_new_peak_1326")	0691	ENSG00000231894	31641392	31661391	+	downstream	25786	5787	NearestLocation	NA
chr13	32520345	32520652	308	*	c("macs_OLAP2__OLAP_2_new_peak_1388", "macs_DMSO1__DMSO_1_new_peak_1284", "macs_OLAP1__OLAP_1_new_peak_1194", "macs_DMSO2__DMSO_2_new_peak_1328")	0692	ENSG00000235822	32549823	32569822	+	upstream	-29478	29171	NearestLocation	NA
chr13	32718290	32718580	291	*	c("macs_DMSO1__DMSO_1_new_peak_1286", "macs_DMSO2__DMSO_2_new_peak_1330", "macs_OLAP2__OLAP_2_new_peak_1390", "macs_OLAP1__OLAP_1_new_peak_1195")	0693	ENSG00000237637	32595777	32615776	-	upstream	-102514	102514	NearestLocation	NA
chr13	33207841	33208155	315	*	c("macs_DMSO2__DMSO_2_new_peak_1331", "macs_OLAP2__OLAP_2_new_peak_1391", "macs_OLAP1__OLAP_1_new_peak_1196", "macs_DMSO1__DMSO_1_new_peak_1287")	0694	ENSG00000083642	33150565	33170564	+	downstream	57276	37277	NearestLocation	PDS5B
chr13	34319511	34319922	412	*	c("macs_DMSO1__DMSO_1_new_peak_1290", "macs_OLAP1__OLAP_1_new_peak_1199", "macs_DMSO2__DMSO_2_new_peak_1336", "macs_OLAP2__OLAP_2_new_peak_1394")	0695	ENSG00000230490	34240906	34260905	-	upstream	-58606	58606	NearestLocation	NA
chr13	34456977	34457362	386	*	c("macs_DMSO1__DMSO_1_new_peak_1291", "macs_DMSO2__DMSO_2_new_peak_1337", "macs_OLAP2__OLAP_2_new_peak_1395", "macs_OLAP1__OLAP_1_new_peak_1200")	0696	ENSG00000133119	34382187	34402186	+	downstream	74790	54791	NearestLocation	RFC3
chr13	34909652	34910082	431	*	c("macs_DMSO1__DMSO_1_new_peak_1292", "macs_OLAP2__OLAP_2_new_peak_1397", "macs_OLAP1__OLAP_1_new_peak_1201", "macs_DMSO2__DMSO_2_new_peak_1339")	0697	ENSG00000199196	34664976	34684975	-	upstream	-224677	224677	NearestLocation	NA
chr13	36665925	36666280	356	*	c("macs_OLAP2__OLAP_2_new_peak_1403", "macs_DMSO2__DMSO_2_new_peak_1343", "macs_DMSO1__DMSO_1_new_peak_1294", "macs_OLAP1__OLAP_1_new_peak_1204")	0698	ENSG00000240722	36629819	36649818	-	upstream	-16107	16107	NearestLocation	NA
chr13	36876452	36876915	464	*	c("macs_DMSO1__DMSO_1_new_peak_1295", "macs_OLAP2__OLAP_2_new_peak_1404", "macs_OLAP1__OLAP_1_new_peak_1205", "macs_DMSO2__DMSO_2_new_peak_1344")	0699	ENSG00000242715	36861993	36881992	-	inside	5540	5077	NearestLocation	CCDC169
chr13	36876452	36876915	464	*	c("macs_DMSO1__DMSO_1_new_peak_1295", "macs_OLAP2__OLAP_2_new_peak_1404", "macs_OLAP1__OLAP_1_new_peak_1205", "macs_DMSO2__DMSO_2_new_peak_1344")	0699	ENSG00000247304	36867170	36887169	+	inside	9282	9282	Overlapping	NA
chr13	36881978	36882365	388	*	c("macs_OLAP2__OLAP_2_new_peak_1405", "macs_DMSO1__DMSO_1_new_peak_1296", "macs_OLAP1__OLAP_1_new_peak_1206", "macs_DMSO2__DMSO_2_new_peak_1345")	0700	ENSG00000242715	36861993	36881992	-	overlapStart	14	14	NearestLocation	CCDC169
chr13	36881978	36882365	388	*	c("macs_OLAP2__OLAP_2_new_peak_1405", "macs_DMSO1__DMSO_1_new_peak_1296", "macs_OLAP1__OLAP_1_new_peak_1206", "macs_DMSO2__DMSO_2_new_peak_1345")	0700	ENSG00000247304	36867170	36887169	+	inside	14808	4804	Overlapping	NA
chr13	36931959	36932249	291	*	c("macs_OLAP2__OLAP_2_new_peak_1406", "macs_DMSO2__DMSO_2_new_peak_1346", "macs_OLAP1__OLAP_1_new_peak_1207", "macs_DMSO1__DMSO_1_new_peak_1297")	0701	ENSG00000133104	36934318	36954317	-	downstream	22358	2069	Overlapping	SPART
chr13	36931959	36932249	291	*	c("macs_OLAP2__OLAP_2_new_peak_1406", "macs_DMSO2__DMSO_2_new_peak_1346", "macs_OLAP1__OLAP_1_new_peak_1207", "macs_DMSO1__DMSO_1_new_peak_1297")	0701	ENSG00000120664	36910569	36930568	+	downstream	21390	1391	NearestLocation	SPART-AS1
chr13	40474490	40474832	343	*	c("macs_OLAP2__OLAP_2_new_peak_1409", "macs_DMSO2__DMSO_2_new_peak_1351", "macs_OLAP1__OLAP_1_new_peak_1211", "macs_DMSO1__DMSO_1_new_peak_1301")	0702	ENSG00000212553	40421365	40441364	-	upstream	-33126	33126	NearestLocation	NA
chr13	41050781	41051017	237	*	c("macs_OLAP1__OLAP_1_new_peak_1212", "macs_DMSO2__DMSO_2_new_peak_1352", "macs_DMSO1__DMSO_1_new_peak_1302", "macs_OLAP2__OLAP_2_new_peak_1410")	0703	ENSG00000215483	41045144	41065143	-	inside	14362	5637	NearestLocation	LINC00548;LINC00598
chr13	42277352	42277657	306	*	c("macs_DMSO2__DMSO_2_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1213", "macs_OLAP2__OLAP_2_new_peak_1411", "macs_DMSO1__DMSO_1_new_peak_1303")	0704	ENSG00000223066	42371814	42391813	+	upstream	-94462	94157	NearestLocation	NA
chr13	42277352	42277657	306	*	c("macs_DMSO2__DMSO_2_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1213", "macs_OLAP2__OLAP_2_new_peak_1411", "macs_DMSO1__DMSO_1_new_peak_1303")	0704	ENSG00000241406	42371814	42391813	+	upstream	-94462	94157	NearestLocation	NA
chr13	42294540	42295252	713	*	c("macs_OLAP2__OLAP_2_new_peak_1412", "macs_DMSO1__DMSO_1_new_peak_1304", "macs_DMSO2__DMSO_2_new_peak_1354", "macs_OLAP2__OLAP_2_new_peak_1413", "macs_OLAP1__OLAP_1_new_peak_1214")	0705	ENSG00000223066	42371814	42391813	+	upstream	-77274	76562	NearestLocation	NA
chr13	42294540	42295252	713	*	c("macs_OLAP2__OLAP_2_new_peak_1412", "macs_DMSO1__DMSO_1_new_peak_1304", "macs_DMSO2__DMSO_2_new_peak_1354", "macs_OLAP2__OLAP_2_new_peak_1413", "macs_OLAP1__OLAP_1_new_peak_1214")	0705	ENSG00000241406	42371814	42391813	+	upstream	-77274	76562	NearestLocation	NA
chr13	43127884	43128136	253	*	c("macs_DMSO2__DMSO_2_new_peak_1357", "macs_OLAP2__OLAP_2_new_peak_1415", "macs_DMSO1__DMSO_1_new_peak_1307", "macs_OLAP1__OLAP_1_new_peak_1216")	0706	ENSG00000120659	43126873	43146872	+	inside	1011	1011	NearestLocation	TNFSF11
chr13	43150135	43150439	305	*	c("macs_DMSO1__DMSO_1_new_peak_1308", "macs_OLAP2__OLAP_2_new_peak_1416", "macs_OLAP1__OLAP_1_new_peak_1217", "macs_DMSO2__DMSO_2_new_peak_1358")	0707	ENSG00000120659	43126873	43146872	+	downstream	23262	3263	NearestLocation	TNFSF11
chr13	43498418	43498790	373	*	c("macs_OLAP1__OLAP_1_new_peak_1218", "macs_DMSO2__DMSO_2_new_peak_1360", "macs_DMSO1__DMSO_1_new_peak_1312", "macs_OLAP2__OLAP_2_new_peak_1419")	0708	ENSG00000238025	43497995	43517994	+	inside	423	423	NearestLocation	NA
chr13	44793002	44793399	398	*	c("macs_DMSO1__DMSO_1_new_peak_1314", "macs_OLAP2__OLAP_2_new_peak_1422", "macs_OLAP1__OLAP_1_new_peak_1223", "macs_DMSO2__DMSO_2_new_peak_1363")	0709	ENSG00000230731	44800196	44820195	-	downstream	27193	6797	NearestLocation	NA
chr13	45428698	45429129	432	*	c("macs_OLAP1__OLAP_1_new_peak_1225", "macs_DMSO2__DMSO_2_new_peak_1366", "macs_DMSO1__DMSO_1_new_peak_1316", "macs_OLAP2__OLAP_2_new_peak_1423")	0710	ENSG00000235097	45373767	45393766	-	upstream	-34932	34932	NearestLocation	LINC00330
chr13	45496033	45496426	394	*	c("macs_DMSO1__DMSO_1_new_peak_1317", "macs_DMSO2__DMSO_2_new_peak_1367", "macs_OLAP1__OLAP_1_new_peak_1226", "macs_OLAP2__OLAP_2_new_peak_1424")	0711	ENSG00000133114	45553688	45573687	+	upstream	-57655	57262	NearestLocation	GPALPP1
chr13	45496653	45496945	293	*	c("macs_OLAP1__OLAP_1_new_peak_1227", "macs_OLAP2__OLAP_2_new_peak_1425", "macs_DMSO2__DMSO_2_new_peak_1368", "macs_DMSO1__DMSO_1_new_peak_1318")	0712	ENSG00000133114	45553688	45573687	+	upstream	-57035	56743	NearestLocation	GPALPP1
chr13	46717367	46717700	334	*	c("macs_DMSO2__DMSO_2_new_peak_1371", "macs_OLAP2__OLAP_2_new_peak_1427", "macs_DMSO1__DMSO_1_new_peak_1321", "macs_OLAP1__OLAP_1_new_peak_1229")	0713	ENSG00000245551	46690060	46710059	+	downstream	27307	7308	NearestLocation	NA
chr13	49761874	49762214	341	*	c("macs_OLAP1__OLAP_1_new_peak_1231", "macs_DMSO1__DMSO_1_new_peak_1323", "macs_OLAP2__OLAP_2_new_peak_1429", "macs_DMSO2__DMSO_2_new_peak_1374")	0714	ENSG00000235957	49751807	49771806	-	inside	9932	9592	NearestLocation	NA
chr13	49974047	49974404	358	*	c("macs_DMSO1__DMSO_1_new_peak_1325", "macs_DMSO2__DMSO_2_new_peak_1375", "macs_OLAP1__OLAP_1_new_peak_1232", "macs_OLAP2__OLAP_2_new_peak_1432")	0715	ENSG00000136169	50008511	50028510	+	upstream	-34464	34107	NearestLocation	SETDB2
chr13	50432694	50433035	342	*	c("macs_DMSO2__DMSO_2_new_peak_1377", "macs_DMSO1__DMSO_1_new_peak_1329", "macs_OLAP1__OLAP_1_new_peak_1235", "macs_OLAP2__OLAP_2_new_peak_1434")	0716	ENSG00000181358	50454653	50474652	+	upstream	-21959	21618	NearestLocation	CTAGE10P
chr13	50504697	50505014	318	*	c("macs_DMSO2__DMSO_2_new_peak_1378", "macs_OLAP2__OLAP_2_new_peak_1435", "macs_OLAP1__OLAP_1_new_peak_1236", "macs_DMSO1__DMSO_1_new_peak_1330")	0717	ENSG00000200064	50472867	50492866	-	upstream	-11831	11831	NearestLocation	NA
chr13	50504697	50505014	318	*	c("macs_DMSO2__DMSO_2_new_peak_1378", "macs_OLAP2__OLAP_2_new_peak_1435", "macs_OLAP1__OLAP_1_new_peak_1236", "macs_DMSO1__DMSO_1_new_peak_1330")	0717	ENSG00000123178	50500627	50520626	-	inside	15929	4070	Overlapping	SPRYD7
chr13	50940184	50940725	542	*	c("macs_DMSO1__DMSO_1_new_peak_1331", "macs_DMSO2__DMSO_2_new_peak_1379", "macs_OLAP2__OLAP_2_new_peak_1438", "macs_OLAP1__OLAP_1_new_peak_1237")	0718	ENSG00000223676	50925900	50945899	-	inside	5715	5174	NearestLocation	NA
chr13	50940184	50940725	542	*	c("macs_DMSO1__DMSO_1_new_peak_1331", "macs_DMSO2__DMSO_2_new_peak_1379", "macs_OLAP2__OLAP_2_new_peak_1438", "macs_OLAP1__OLAP_1_new_peak_1237")	0718	ENSG00000221198	50927285	50947284	+	inside	12899	6559	Overlapping	NA
chr13	51002346	51002689	344	*	c("macs_OLAP1__OLAP_1_new_peak_1238", "macs_DMSO1__DMSO_1_new_peak_1333", "macs_DMSO2__DMSO_2_new_peak_1381", "macs_OLAP2__OLAP_2_new_peak_1439")	0719	ENSG00000223676	50925900	50945899	-	upstream	-56447	56447	NearestLocation	NA
chr13	57343422	57343940	519	*	c("macs_DMSO1__DMSO_1_new_peak_1343", "macs_OLAP2__OLAP_2_new_peak_1447", "macs_DMSO2__DMSO_2_new_peak_1389", "macs_OLAP1__OLAP_1_new_peak_1247")	0720	ENSG00000201665	57449737	57469736	-	downstream	126314	105797	NearestLocation	NA
chr13	57681621	57681882	262	*	c("macs_DMSO1__DMSO_1_new_peak_1345", "macs_OLAP1__OLAP_1_new_peak_1249", "macs_DMSO2__DMSO_2_new_peak_1391", "macs_OLAP2__OLAP_2_new_peak_1450")	0721	ENSG00000204919	57705053	57725052	+	upstream	-23432	23171	NearestLocation	PRR20A
chr13	57681621	57681882	262	*	c("macs_DMSO1__DMSO_1_new_peak_1345", "macs_OLAP1__OLAP_1_new_peak_1249", "macs_DMSO2__DMSO_2_new_peak_1391", "macs_OLAP2__OLAP_2_new_peak_1450")	0721	ENSG00000229665	57705053	57725052	+	upstream	-23432	23171	NearestLocation	PRR20C
chr13	57901931	57902207	277	*	c("macs_OLAP1__OLAP_1_new_peak_1250", "macs_DMSO1__DMSO_1_new_peak_1346", "macs_OLAP2__OLAP_2_new_peak_1451", "macs_DMSO2__DMSO_2_new_peak_1392")	0722	ENSG00000234421	57878874	57898873	+	downstream	23057	3058	NearestLocation	NA
chr13	58295120	58295365	246	*	c("macs_OLAP1__OLAP_1_new_peak_1251", "macs_DMSO1__DMSO_1_new_peak_1350", "macs_DMSO2__DMSO_2_new_peak_1396", "macs_OLAP2__OLAP_2_new_peak_1456")	0723	ENSG00000118946	58195790	58215789	+	downstream	99330	79331	NearestLocation	PCDH17
chr13	60115439	60115739	301	*	c("macs_OLAP2__OLAP_2_new_peak_1457", "macs_OLAP1__OLAP_1_new_peak_1252", "macs_DMSO1__DMSO_1_new_peak_1351", "macs_DMSO2__DMSO_2_new_peak_1397")	0724	ENSG00000239003	60044205	60064204	+	downstream	71234	51235	NearestLocation	NA
chr13	61703057	61703320	264	*	c("macs_OLAP2__OLAP_2_new_peak_1460", "macs_DMSO2__DMSO_2_new_peak_1400", "macs_DMSO1__DMSO_1_new_peak_1353", "macs_OLAP1__OLAP_1_new_peak_1253")	0725	ENSG00000227510	61481177	61501176	+	downstream	221880	201881	NearestLocation	LINC01442
chr13	62053290	62053702	413	*	c("macs_OLAP2__OLAP_2_new_peak_1461", "macs_DMSO1__DMSO_1_new_peak_1354", "macs_DMSO2__DMSO_2_new_peak_1401", "macs_OLAP1__OLAP_1_new_peak_1254")	0726	ENSG00000197991	61992221	62012220	-	upstream	-41070	41070	NearestLocation	NA
chr13	62524108	62524467	360	*	c("macs_OLAP1__OLAP_1_new_peak_1255", "macs_DMSO1__DMSO_1_new_peak_1355", "macs_OLAP2__OLAP_2_new_peak_1463", "macs_DMSO2__DMSO_2_new_peak_1402")	0727	ENSG00000229578	62593682	62613681	-	downstream	89573	69215	NearestLocation	LINC00358
chr13	63087920	63088227	308	*	c("macs_DMSO2__DMSO_2_new_peak_1404", "macs_DMSO1__DMSO_1_new_peak_1357", "macs_OLAP2__OLAP_2_new_peak_1464", "macs_OLAP1__OLAP_1_new_peak_1256")	0728	ENSG00000232105	62892122	62912121	+	downstream	195798	175799	NearestLocation	NA
chr13	63296042	63296515	474	*	c("macs_OLAP1__OLAP_1_new_peak_1257", "macs_DMSO1__DMSO_1_new_peak_1358", "macs_DMSO2__DMSO_2_new_peak_1405", "macs_OLAP2__OLAP_2_new_peak_1465")	0729	ENSG00000228669	63296493	63316492	-	overlapEnd	20450	22	NearestLocation	NA
chr13	64128411	64128653	243	*	c("macs_OLAP2__OLAP_2_new_peak_1469", "macs_DMSO2__DMSO_2_new_peak_1408", "macs_DMSO1__DMSO_1_new_peak_1360", "macs_OLAP1__OLAP_1_new_peak_1258")	0730	ENSG00000215430	64306499	64326498	+	upstream	-178088	177846	NearestLocation	NA
chr13	64830932	64831219	288	*	c("macs_DMSO1__DMSO_1_new_peak_1362", "macs_OLAP2__OLAP_2_new_peak_1471", "macs_DMSO2__DMSO_2_new_peak_1410", "macs_OLAP1__OLAP_1_new_peak_1260")	0731	ENSG00000227674	64640145	64660144	-	upstream	-170788	170788	NearestLocation	LINC00355
chr13	66969049	66969326	278	*	c("macs_OLAP2__OLAP_2_new_peak_1479", "macs_DMSO2__DMSO_2_new_peak_1418", "macs_DMSO1__DMSO_1_new_peak_1365", "macs_OLAP1__OLAP_1_new_peak_1265")	0732	ENSG00000234527	66868004	66888003	+	downstream	101045	81046	NearestLocation	NA
chr13	76041136	76041534	399	*	c("macs_DMSO1__DMSO_1_new_peak_1367", "macs_OLAP2__OLAP_2_new_peak_1483", "macs_OLAP1__OLAP_1_new_peak_1268", "macs_DMSO2__DMSO_2_new_peak_1420")	0733	ENSG00000136111	76046251	76066250	-	downstream	25114	4717	NearestLocation	TBC1D4
chr13	76214861	76215126	266	*	c("macs_OLAP2__OLAP_2_new_peak_1484", "macs_OLAP1__OLAP_1_new_peak_1269", "macs_DMSO2__DMSO_2_new_peak_1421", "macs_DMSO1__DMSO_1_new_peak_1368")	0734	ENSG00000228444	76196272	76216271	-	inside	1410	1145	NearestLocation	NA
chr13	76410665	76410943	279	*	c("macs_OLAP1__OLAP_1_new_peak_1270", "macs_DMSO2__DMSO_2_new_peak_1423", "macs_OLAP2__OLAP_2_new_peak_1485", "macs_DMSO1__DMSO_1_new_peak_1370")	0735	ENSG00000178734	76435188	76455187	+	upstream	-24523	24245	NearestLocation	LMO7DN
chr13	77629322	77629734	413	*	c("macs_OLAP2__OLAP_2_new_peak_1487", "macs_DMSO1__DMSO_1_new_peak_1373", "macs_DMSO2__DMSO_2_new_peak_1425", "macs_OLAP1__OLAP_1_new_peak_1272")	0736	ENSG00000247705	77608794	77628793	+	downstream	20528	529	Overlapping	NA
chr13	77629322	77629734	413	*	c("macs_OLAP2__OLAP_2_new_peak_1487", "macs_DMSO1__DMSO_1_new_peak_1373", "macs_DMSO2__DMSO_2_new_peak_1425", "macs_OLAP1__OLAP_1_new_peak_1272")	0736	ENSG00000236051	77639650	77659649	+	upstream	-10328	9916	NearestLocation	MYCBP2-AS1
chr13	77665196	77665501	306	*	c("macs_OLAP1__OLAP_1_new_peak_1273", "macs_OLAP2__OLAP_2_new_peak_1488", "macs_DMSO2__DMSO_2_new_peak_1426", "macs_DMSO1__DMSO_1_new_peak_1374")	0737	ENSG00000229521	77644647	77664646	+	downstream	20549	550	Overlapping	NA
