seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr14	75412468	75412698	231	*	c("macs_OLAP1__OLAP_1_new_peak_1452", "macs_OLAP2__OLAP_2_new_peak_1703")	103	ENSG00000119630	75412292	75432291	-	inside	19823	176	Overlapping	PGF
chr14	85594745	85595103	359	*	c("macs_OLAP1__OLAP_1_new_peak_1475", "macs_OLAP2__OLAP_2_new_peak_1732")	104	ENSG00000222836	85645241	85665240	+	upstream	-50496	50138	NearestLocation	NA
chr14	85594745	85595103	359	*	c("macs_OLAP1__OLAP_1_new_peak_1475", "macs_OLAP2__OLAP_2_new_peak_1732")	104	ENSG00000240294	85645241	85665240	+	upstream	-50496	50138	NearestLocation	NA
chr14	89642547	89642809	263	*	c("macs_OLAP2__OLAP_2_new_peak_1749", "macs_OLAP1__OLAP_1_new_peak_1488")	105	ENSG00000246907	89612527	89632526	+	downstream	30020	10021	NearestLocation	NA
chr14	90039629	90039906	278	*	c("macs_OLAP1__OLAP_1_new_peak_1493", "macs_OLAP2__OLAP_2_new_peak_1753")	106	ENSG00000236096	90032611	90052610	+	inside	7018	7018	NearestLocation	NA
chr14	99122902	99123104	203	*	c("macs_OLAP1__OLAP_1_new_peak_1508", "macs_OLAP2__OLAP_2_new_peak_1766")	107	ENSG00000176605	99167951	99187950	+	upstream	-45049	44847	NearestLocation	C14orf177
chr15	39915066	39915239	174	*	c("macs_OLAP2__OLAP_2_new_peak_1812", "macs_OLAP1__OLAP_1_new_peak_1550")	108	ENSG00000137801	39863128	39883127	+	downstream	51938	31939	NearestLocation	THBS1
chr15	42132105	42132316	212	*	c("macs_OLAP1__OLAP_1_new_peak_1553", "macs_OLAP2__OLAP_2_new_peak_1816")	109	ENSG00000243789	42110284	42130283	+	downstream	21821	1822	Overlapping	JMJD7
chr15	42132105	42132316	212	*	c("macs_OLAP1__OLAP_1_new_peak_1553", "macs_OLAP2__OLAP_2_new_peak_1816")	109	ENSG00000168970	42110294	42130293	+	downstream	21811	1812	Overlapping	JMJD7-PLA2G4B
chr15	42132105	42132316	212	*	c("macs_OLAP1__OLAP_1_new_peak_1553", "macs_OLAP2__OLAP_2_new_peak_1816")	109	ENSG00000243708	42119974	42139973	+	inside	12131	7657	NearestLocation	PLA2G4B
chr15	42132105	42132316	212	*	c("macs_OLAP1__OLAP_1_new_peak_1553", "macs_OLAP2__OLAP_2_new_peak_1816")	109	ENSG00000200293	42134228	42154227	-	downstream	22122	1912	Overlapping	NA
chr15	54460467	54460747	281	*	c("macs_OLAP2__OLAP_2_new_peak_1852", "macs_OLAP1__OLAP_1_new_peak_1585")	110	ENSG00000137766	54295102	54315101	+	downstream	165365	145366	NearestLocation	UNC13C
chr15	62677520	62677724	205	*	c("macs_OLAP1__OLAP_1_new_peak_1611", "macs_OLAP2__OLAP_2_new_peak_1878")	111	ENSG00000229237	62644531	62664530	-	upstream	-12990	12990	NearestLocation	NA
chr15	66823173	66823406	234	*	c("macs_OLAP1__OLAP_1_new_peak_1621", "macs_OLAP2__OLAP_2_new_peak_1887")	112	ENSG00000174444	66787222	66807221	-	upstream	-15952	15952	NearestLocation	RPL4
chr15	66941961	66942157	197	*	c("macs_OLAP1__OLAP_1_new_peak_1623", "macs_OLAP2__OLAP_2_new_peak_1889")	113	ENSG00000137834	66984635	67004634	+	upstream	-42674	42478	NearestLocation	SMAD6
chr15	71363896	71364138	243	*	c("macs_OLAP2__OLAP_2_new_peak_1903", "macs_OLAP1__OLAP_1_new_peak_1638")	114	ENSG00000242276	71346331	71366330	-	inside	2434	2192	NearestLocation	NA
chr15	71704585	71704761	177	*	c("macs_OLAP1__OLAP_1_new_peak_1639", "macs_OLAP2__OLAP_2_new_peak_1904")	115	ENSG00000212664	71624081	71644080	-	upstream	-60505	60505	NearestLocation	NA
chr15	89680067	89680268	202	*	c("macs_OLAP1__OLAP_1_new_peak_1676", "macs_OLAP2__OLAP_2_new_peak_1952")	116	ENSG00000239151	89654011	89674010	+	downstream	26056	6057	NearestLocation	NA
chr15	91161121	91161294	174	*	c("macs_OLAP1__OLAP_1_new_peak_1681", "macs_OLAP2__OLAP_2_new_peak_1957")	117	ENSG00000245479	91193466	91213465	+	upstream	-32345	32172	NearestLocation	LINC01585
chr15	96457064	96457286	223	*	c("macs_OLAP1__OLAP_1_new_peak_1694", "macs_OLAP2__OLAP_2_new_peak_1969")	118	ENSG00000241630	96317875	96337874	+	downstream	139189	119190	NearestLocation	NA
chr15	96714244	96714487	244	*	c("macs_OLAP2__OLAP_2_new_peak_1971", "macs_OLAP1__OLAP_1_new_peak_1695")	119	ENSG00000205148	96821661	96841660	-	downstream	127416	107174	NearestLocation	NA
chr16	3925092	3925321	230	*	c("macs_OLAP2__OLAP_2_new_peak_1998", "macs_OLAP1__OLAP_1_new_peak_1718")	120	ENSG00000005339	3920723	3940722	-	inside	15630	4369	NearestLocation	CREBBP
chr16	4536235	4536455	221	*	c("macs_OLAP1__OLAP_1_new_peak_1719", "macs_OLAP2__OLAP_2_new_peak_1999")	121	ENSG00000153406	4514897	4534896	-	upstream	-1339	1339	NearestLocation	NMRAL1
chr16	4536235	4536455	221	*	c("macs_OLAP1__OLAP_1_new_peak_1719", "macs_OLAP2__OLAP_2_new_peak_1999")	121	ENSG00000103415	4514720	4534719	+	downstream	21515	1516	Overlapping	HMOX2
chr16	19088360	19088538	179	*	c("macs_OLAP2__OLAP_2_new_peak_2021", "macs_OLAP1__OLAP_1_new_peak_1740")	122	ENSG00000167186	19068922	19088921	+	inside	19438	383	NearestLocation	COQ7
chr16	23355075	23355393	319	*	c("macs_OLAP1__OLAP_1_new_peak_1751", "macs_OLAP2__OLAP_2_new_peak_2035")	123	ENSG00000168447	23303592	23323591	+	downstream	51483	31484	NearestLocation	SCNN1B
chr16	58708497	58708744	248	*	c("macs_OLAP2__OLAP_2_new_peak_2071", "macs_OLAP1__OLAP_1_new_peak_1774")	124	ENSG00000103042	58708675	58728674	-	overlapEnd	20177	69	NearestLocation	SLC38A7
chr16	67813220	67813511	292	*	c("macs_OLAP1__OLAP_1_new_peak_1785", "macs_OLAP2__OLAP_2_new_peak_2086")	125	ENSG00000102904	67830782	67850781	+	upstream	-17562	17271	NearestLocation	TSNAXIP1
chr17	3914135	3914359	225	*	c("macs_OLAP2__OLAP_2_new_peak_2125", "macs_OLAP1__OLAP_1_new_peak_1827")	126	ENSG00000235393	3897751	3917750	+	inside	16384	3391	NearestLocation	NA
chr17	6586596	6586803	208	*	c("macs_OLAP1__OLAP_1_new_peak_1833", "macs_OLAP2__OLAP_2_new_peak_2132")	127	ENSG00000108590	6544955	6564954	-	upstream	-21642	21642	NearestLocation	MED31
chr17	14001161	14001349	189	*	c("macs_OLAP1__OLAP_1_new_peak_1854", "macs_OLAP2__OLAP_2_new_peak_2148")	128	ENSG00000223385	13962776	13982775	-	upstream	-18386	18386	NearestLocation	NA
chr17	25592293	25592570	278	*	c("macs_OLAP2__OLAP_2_new_peak_2169", "macs_OLAP1__OLAP_1_new_peak_1876")	129	ENSG00000239223	25591134	25611133	+	inside	1159	1159	NearestLocation	NA
chr17	25592293	25592570	278	*	c("macs_OLAP2__OLAP_2_new_peak_2169", "macs_OLAP1__OLAP_1_new_peak_1876")	129	ENSG00000213664	25597458	25617457	+	upstream	-5165	4888	Overlapping	NA
chr17	37859626	37859857	232	*	c("macs_OLAP2__OLAP_2_new_peak_2193", "macs_OLAP1__OLAP_1_new_peak_1900")	130	ENSG00000161395	37834311	37854310	-	upstream	-5316	5316	NearestLocation	PGAP3
chr17	38231469	38231642	174	*	c("macs_OLAP2__OLAP_2_new_peak_2194", "macs_OLAP1__OLAP_1_new_peak_1902")	131	ENSG00000008838	38200661	38220660	-	upstream	-10809	10809	NearestLocation	MED24
chr17	38231469	38231642	174	*	c("macs_OLAP2__OLAP_2_new_peak_2194", "macs_OLAP1__OLAP_1_new_peak_1902")	131	ENSG00000126351	38209064	38229063	+	downstream	22405	2406	Overlapping	THRA
chr17	38231469	38231642	174	*	c("macs_OLAP2__OLAP_2_new_peak_2194", "macs_OLAP1__OLAP_1_new_peak_1902")	131	ENSG00000239422	38229006	38249005	-	inside	17536	2463	Overlapping	NA
chr17	48986736	48986906	171	*	c("macs_OLAP1__OLAP_1_new_peak_1920", "macs_OLAP2__OLAP_2_new_peak_2214")	132	ENSG00000141232	48935340	48955339	-	upstream	-31397	31397	NearestLocation	TOB1
chr17	58433385	58433578	194	*	c("macs_OLAP1__OLAP_1_new_peak_1943", "macs_OLAP2__OLAP_2_new_peak_2239")	133	ENSG00000141371	58459791	58479790	+	upstream	-26406	26213	NearestLocation	C17orf64
chr17	62159483	62159818	336	*	c("macs_OLAP1__OLAP_1_new_peak_1958", "macs_OLAP2__OLAP_2_new_peak_2253")	134	ENSG00000246586	62196113	62216112	+	upstream	-36630	36295	NearestLocation	NA
chr17	63781298	63781543	246	*	c("macs_OLAP2__OLAP_2_new_peak_2258", "macs_OLAP1__OLAP_1_new_peak_1963")	135	ENSG00000168646	63547766	63567765	-	upstream	-213533	213533	NearestLocation	AXIN2
chr17	65507184	65507425	242	*	c("macs_OLAP1__OLAP_1_new_peak_1967", "macs_OLAP2__OLAP_2_new_peak_2261")	136	ENSG00000207688	65457702	65477701	-	upstream	-29483	29483	NearestLocation	MIR548AA2
chr17	71529458	71529690	233	*	c("macs_OLAP1__OLAP_1_new_peak_1980", "macs_OLAP2__OLAP_2_new_peak_2276")	137	ENSG00000069188	71630228	71650227	-	downstream	120769	100538	NearestLocation	SDK2
chr18	2948217	2948442	226	*	c("macs_OLAP2__OLAP_2_new_peak_2301", "macs_OLAP1__OLAP_1_new_peak_2009")	138	ENSG00000245099	2933216	2953215	+	inside	15001	4773	NearestLocation	NA
chr18	6746015	6746341	327	*	c("macs_OLAP1__OLAP_1_new_peak_2011", "macs_OLAP2__OLAP_2_new_peak_2303")	139	ENSG00000088756	6719822	6739821	+	downstream	26193	6194	NearestLocation	ARHGAP28
chr18	18850718	18850955	238	*	c("macs_OLAP1__OLAP_1_new_peak_2030", "macs_OLAP2__OLAP_2_new_peak_2322")	140	ENSG00000141449	18812204	18832203	+	downstream	38514	18515	NearestLocation	GREB1L
chr18	21209428	21209686	259	*	c("macs_OLAP1__OLAP_1_new_peak_2036", "macs_OLAP2__OLAP_2_new_peak_2327")	141	ENSG00000240442	21181675	21201674	+	downstream	27753	7754	NearestLocation	NA
chr18	22137614	22137839	226	*	c("macs_OLAP1__OLAP_1_new_peak_2042", "macs_OLAP2__OLAP_2_new_peak_2332")	142	ENSG00000236974	22092872	22112871	-	upstream	-24743	24743	NearestLocation	NA
chr18	34423540	34423807	268	*	c("macs_OLAP1__OLAP_1_new_peak_2058", "macs_OLAP2__OLAP_2_new_peak_2348")	143	ENSG00000134779	34399159	34419158	-	upstream	-4382	4382	NearestLocation	TPGS2
chr18	34423540	34423807	268	*	c("macs_OLAP1__OLAP_1_new_peak_2058", "macs_OLAP2__OLAP_2_new_peak_2348")	143	ENSG00000150477	34399081	34419080	+	downstream	24459	4460	Overlapping	KIAA1328
chr18	46972734	46973014	281	*	c("macs_OLAP2__OLAP_2_new_peak_2376", "macs_OLAP1__OLAP_1_new_peak_2085")	144	ENSG00000141627	46977080	46997079	-	downstream	24345	4066	NearestLocation	DYM
chr18	57371634	57371831	198	*	c("macs_OLAP2__OLAP_2_new_peak_2398", "macs_OLAP1__OLAP_1_new_peak_2098")	145	ENSG00000183287	57354575	57374574	-	inside	2940	2743	NearestLocation	CCBE1
chr18	71014190	71014383	194	*	c("macs_OLAP1__OLAP_1_new_peak_2116", "macs_OLAP2__OLAP_2_new_peak_2415")	146	ENSG00000222180	71402171	71422170	+	upstream	-387981	387788	NearestLocation	NA
chr18	71014190	71014383	194	*	c("macs_OLAP1__OLAP_1_new_peak_2116", "macs_OLAP2__OLAP_2_new_peak_2415")	146	ENSG00000241866	71402171	71422170	+	upstream	-387981	387788	NearestLocation	NA
chr18	72722724	72722951	228	*	c("macs_OLAP1__OLAP_1_new_peak_2121", "macs_OLAP2__OLAP_2_new_peak_2422")	147	ENSG00000231042	72663063	72683062	-	upstream	-39662	39662	NearestLocation	NA
chr18	76771520	76771792	273	*	c("macs_OLAP2__OLAP_2_new_peak_2427", "macs_OLAP1__OLAP_1_new_peak_2123")	148	ENSG00000151514	76730276	76750275	+	downstream	41244	21245	NearestLocation	NA
chr19	3429715	3429979	265	*	c("macs_OLAP1__OLAP_1_new_peak_2127", "macs_OLAP2__OLAP_2_new_peak_2431")	149	ENSG00000095932	3470541	3490540	-	downstream	60825	40562	NearestLocation	SMIM24
chr19	7489958	7490176	219	*	c("macs_OLAP2__OLAP_2_new_peak_2437", "macs_OLAP1__OLAP_1_new_peak_2132")	150	ENSG00000104880	7450000	7469999	+	downstream	39958	19959	NearestLocation	ARHGEF18
chr19	10876150	10876395	246	*	c("macs_OLAP1__OLAP_1_new_peak_2134", "macs_OLAP2__OLAP_2_new_peak_2440")	151	ENSG00000207972	10819081	10839080	+	downstream	57069	37070	NearestLocation	MIR638
chr19	21293134	21293319	186	*	c("macs_OLAP2__OLAP_2_new_peak_2453", "macs_OLAP1__OLAP_1_new_peak_2144")	152	ENSG00000201035	21286043	21306042	-	inside	12908	7091	NearestLocation	NA
chr19	28393016	28393209	194	*	c("macs_OLAP1__OLAP_1_new_peak_2146", "macs_OLAP2__OLAP_2_new_peak_2454")	153	ENSG00000247687	28274849	28294848	-	upstream	-98168	98168	NearestLocation	NA
chr19	34962999	34963230	232	*	c("macs_OLAP2__OLAP_2_new_peak_2464", "macs_OLAP1__OLAP_1_new_peak_2158")	154	ENSG00000142279	34961875	34981874	+	inside	1124	1124	NearestLocation	WTIP
chr19	38460388	38460579	192	*	c("macs_OLAP1__OLAP_1_new_peak_2161", "macs_OLAP2__OLAP_2_new_peak_2466")	155	ENSG00000171804	38387318	38407317	-	upstream	-53071	53071	NearestLocation	WDR87
chr19	39328433	39328646	214	*	c("macs_OLAP2__OLAP_2_new_peak_2469", "macs_OLAP1__OLAP_1_new_peak_2164")	156	ENSG00000104823	39312498	39332497	-	inside	4064	3851	NearestLocation	ECH1
chr19	39328433	39328646	214	*	c("macs_OLAP2__OLAP_2_new_peak_2469", "macs_OLAP1__OLAP_1_new_peak_2164")	156	ENSG00000104824	39332980	39352979	-	downstream	24546	4334	Overlapping	HNRNPL
chr2	285161	285403	243	*	c("macs_OLAP1__OLAP_1_new_peak_2188", "macs_OLAP2__OLAP_2_new_peak_2492")	157	ENSG00000189292	278852	298851	-	inside	13690	6309	Overlapping	ALKAL2
chr2	285161	285403	243	*	c("macs_OLAP1__OLAP_1_new_peak_2188", "macs_OLAP2__OLAP_2_new_peak_2492")	157	ENSG00000228643	276420	296419	+	inside	8741	8741	NearestLocation	NA
chr2	938590	938792	203	*	c("macs_OLAP2__OLAP_2_new_peak_2495", "macs_OLAP1__OLAP_1_new_peak_2189")	158	ENSG00000235688	935961	955960	-	inside	17370	2629	Overlapping	NA
chr2	938590	938792	203	*	c("macs_OLAP2__OLAP_2_new_peak_2495", "macs_OLAP1__OLAP_1_new_peak_2189")	158	ENSG00000172554	936555	956554	+	inside	2035	2035	NearestLocation	SNTG2
chr2	3444277	3444509	233	*	c("macs_OLAP1__OLAP_1_new_peak_2191", "macs_OLAP2__OLAP_2_new_peak_2499")	159	ENSG00000242677	3416730	3436729	+	downstream	27547	7548	NearestLocation	NA
chr2	20995659	20995891	233	*	c("macs_OLAP1__OLAP_1_new_peak_2224", "macs_OLAP2__OLAP_2_new_peak_2541")	160	ENSG00000118961	21012883	21032882	-	downstream	37223	16992	NearestLocation	LDAH
chr2	63662107	63662304	198	*	c("macs_OLAP1__OLAP_1_new_peak_2288", "macs_OLAP2__OLAP_2_new_peak_2610")	161	ENSG00000203415	63736635	63756634	-	downstream	94527	74331	NearestLocation	NA
chr2	83393850	83394019	170	*	c("macs_OLAP2__OLAP_2_new_peak_2639", "macs_OLAP1__OLAP_1_new_peak_2312")	162	ENSG00000223977	83436230	83456229	-	downstream	62379	42211	NearestLocation	NA
chr2	98551521	98551716	196	*	c("macs_OLAP1__OLAP_1_new_peak_2319", "macs_OLAP2__OLAP_2_new_peak_2648")	163	ENSG00000238719	98519581	98539580	-	upstream	-11941	11941	NearestLocation	NA
chr2	108328497	108328711	215	*	c("macs_OLAP2__OLAP_2_new_peak_2665", "macs_OLAP1__OLAP_1_new_peak_2334")	164	ENSG00000232991	108360569	108380568	+	upstream	-32072	31858	NearestLocation	GACAT1
chr2	120049524	120049776	253	*	c("macs_OLAP1__OLAP_1_new_peak_2351", "macs_OLAP2__OLAP_2_new_peak_2686")	165	ENSG00000229867	119996648	120016647	-	upstream	-32877	32877	NearestLocation	STEAP3-AS1
chr2	122635170	122635373	204	*	c("macs_OLAP1__OLAP_1_new_peak_2357", "macs_OLAP2__OLAP_2_new_peak_2692")	166	ENSG00000224655	122538021	122558020	+	downstream	97149	77150	NearestLocation	NA
chr2	149414150	149414378	229	*	c("macs_OLAP1__OLAP_1_new_peak_2393", "macs_OLAP2__OLAP_2_new_peak_2727")	167	ENSG00000135999	149392010	149412009	+	downstream	22140	2141	NearestLocation	EPC2
chr2	150796462	150796708	247	*	c("macs_OLAP1__OLAP_1_new_peak_2396", "macs_OLAP2__OLAP_2_new_peak_2729")	168	ENSG00000162947	150705706	150725705	-	upstream	-70757	70757	NearestLocation	LINC01931
chr2	160764480	160764709	230	*	c("macs_OLAP2__OLAP_2_new_peak_2750", "macs_OLAP1__OLAP_1_new_peak_2418")	169	ENSG00000054219	160751261	160771260	-	inside	6780	6551	NearestLocation	LY75
chr2	160764480	160764709	230	*	c("macs_OLAP2__OLAP_2_new_peak_2750", "macs_OLAP1__OLAP_1_new_peak_2418")	169	ENSG00000246443	160750479	160770478	+	inside	14001	5769	Overlapping	NA
chr2	161432717	161432976	260	*	c("macs_OLAP1__OLAP_1_new_peak_2419", "macs_OLAP2__OLAP_2_new_peak_2751")	170	ENSG00000153250	161340306	161360305	-	upstream	-72412	72412	NearestLocation	RBMS1
chr2	161466697	161466874	178	*	c("macs_OLAP2__OLAP_2_new_peak_2752", "macs_OLAP1__OLAP_1_new_peak_2420")	171	ENSG00000153250	161340306	161360305	-	upstream	-106392	106392	NearestLocation	RBMS1
chr2	162079646	162079844	199	*	c("macs_OLAP1__OLAP_1_new_peak_2421", "macs_OLAP2__OLAP_2_new_peak_2753")	172	ENSG00000227403	162091251	162111250	+	upstream	-11605	11407	NearestLocation	LINC01806
chr2	165614504	165614721	218	*	c("macs_OLAP1__OLAP_1_new_peak_2429", "macs_OLAP2__OLAP_2_new_peak_2762")	173	ENSG00000244172	165592823	165612822	+	downstream	21681	1682	NearestLocation	NA
chr2	168633363	168633589	227	*	c("macs_OLAP2__OLAP_2_new_peak_2774", "macs_OLAP1__OLAP_1_new_peak_2435")	174	ENSG00000172318	168665183	168685182	+	upstream	-31820	31594	NearestLocation	B3GALT1
chr2	172802619	172802834	216	*	c("macs_OLAP2__OLAP_2_new_peak_2793", "macs_OLAP1__OLAP_1_new_peak_2447")	175	ENSG00000128708	172768959	172788958	+	downstream	33660	13661	NearestLocation	HAT1
chr2	178794966	178795234	269	*	c("macs_OLAP1__OLAP_1_new_peak_2458", "macs_OLAP2__OLAP_2_new_peak_2807")	176	ENSG00000229744	178872721	178892720	+	upstream	-77755	77487	NearestLocation	NA
chr2	192989270	192989473	204	*	c("macs_OLAP2__OLAP_2_new_peak_2859", "macs_OLAP1__OLAP_1_new_peak_2497")	177	ENSG00000144339	193050436	193070435	-	downstream	81165	60963	NearestLocation	TMEFF2
chr2	204924934	204925139	206	*	c("macs_OLAP1__OLAP_1_new_peak_2515", "macs_OLAP2__OLAP_2_new_peak_2878")	178	ENSG00000235951	204920430	204940429	+	inside	4504	4504	NearestLocation	NA
chr2	210304522	210304838	317	*	c("macs_OLAP1__OLAP_1_new_peak_2524", "macs_OLAP2__OLAP_2_new_peak_2889")	179	ENSG00000078018	210278783	210298782	+	downstream	25739	5740	NearestLocation	MAP2
chr2	217742869	217743085	217	*	c("macs_OLAP1__OLAP_1_new_peak_2539", "macs_OLAP2__OLAP_2_new_peak_2909")	180	ENSG00000237479	217722537	217742536	-	upstream	-333	333	NearestLocation	LOC105373876
chr2	217742869	217743085	217	*	c("macs_OLAP1__OLAP_1_new_peak_2539", "macs_OLAP2__OLAP_2_new_peak_2909")	180	ENSG00000227021	217722736	217742735	+	downstream	20133	134	Overlapping	NA
chr2	217742869	217743085	217	*	c("macs_OLAP1__OLAP_1_new_peak_2539", "macs_OLAP2__OLAP_2_new_peak_2909")	180	ENSG00000236295	217728656	217748655	-	inside	5786	5570	Overlapping	NA
chr2	217742869	217743085	217	*	c("macs_OLAP1__OLAP_1_new_peak_2539", "macs_OLAP2__OLAP_2_new_peak_2909")	180	ENSG00000223874	217725496	217745495	+	inside	17373	2410	Overlapping	LINC01921
chr2	218284339	218284554	216	*	c("macs_OLAP2__OLAP_2_new_peak_2912", "macs_OLAP1__OLAP_1_new_peak_2542")	181	ENSG00000233143	218137463	218157462	+	downstream	146876	126877	NearestLocation	NA
chr20	1362139	1362389	251	*	c("macs_OLAP2__OLAP_2_new_peak_2960", "macs_OLAP1__OLAP_1_new_peak_2588")	182	ENSG00000088832	1363807	1383806	-	downstream	21667	1418	NearestLocation	FKBP1A
chr20	1362139	1362389	251	*	c("macs_OLAP2__OLAP_2_new_peak_2960", "macs_OLAP1__OLAP_1_new_peak_2588")	182	ENSG00000244768	1339628	1359627	+	downstream	22511	2512	Overlapping	NA
chr20	2225210	2225455	246	*	c("macs_OLAP1__OLAP_1_new_peak_2592", "macs_OLAP2__OLAP_2_new_peak_2964")	183	ENSG00000225631	2219775	2239774	-	inside	14564	5435	NearestLocation	NA
chr20	14294225	14294569	345	*	c("macs_OLAP2__OLAP_2_new_peak_2998", "macs_OLAP1__OLAP_1_new_peak_2619")	184	ENSG00000199570	14322970	14342969	+	upstream	-28745	28401	NearestLocation	NA
chr20	17986826	17987041	216	*	c("macs_OLAP1__OLAP_1_new_peak_2625", "macs_OLAP2__OLAP_2_new_peak_3005")	185	ENSG00000218902	17982600	18002599	+	inside	4226	4226	NearestLocation	NA
chr20	52630701	52630901	201	*	c("macs_OLAP2__OLAP_2_new_peak_3075", "macs_OLAP1__OLAP_1_new_peak_2702")	186	ENSG00000064787	52677305	52697304	-	downstream	66603	46404	NearestLocation	BCAS1
chr20	57265459	57265796	338	*	c("macs_OLAP1__OLAP_1_new_peak_2712", "macs_OLAP2__OLAP_2_new_peak_3086")	187	ENSG00000215440	57257910	57277909	+	inside	7549	7549	NearestLocation	NPEPL1
chr20	61829788	61830029	242	*	c("macs_OLAP1__OLAP_1_new_peak_2717", "macs_OLAP2__OLAP_2_new_peak_3091")	188	ENSG00000231977	61802256	61822255	-	upstream	-7533	7533	NearestLocation	NA
chr20	61829788	61830029	242	*	c("macs_OLAP1__OLAP_1_new_peak_2717", "macs_OLAP2__OLAP_2_new_peak_3091")	188	ENSG00000245172	61816818	61836817	+	inside	12970	6788	Overlapping	NA
chr20	61839300	61839502	203	*	c("macs_OLAP1__OLAP_1_new_peak_2718", "macs_OLAP2__OLAP_2_new_peak_3092")	189	ENSG00000231977	61802256	61822255	-	upstream	-17045	17045	NearestLocation	NA
chr20	61839300	61839502	203	*	c("macs_OLAP1__OLAP_1_new_peak_2718", "macs_OLAP2__OLAP_2_new_peak_3092")	189	ENSG00000149658	61837587	61857586	-	inside	18286	1713	Overlapping	YTHDF1
chr20	61839300	61839502	203	*	c("macs_OLAP1__OLAP_1_new_peak_2718", "macs_OLAP2__OLAP_2_new_peak_3092")	189	ENSG00000245172	61816818	61836817	+	downstream	22482	2483	Overlapping	NA
chr21	18461504	18461724	221	*	c("macs_OLAP1__OLAP_1_new_peak_2724", "macs_OLAP2__OLAP_2_new_peak_3100")	190	ENSG00000225735	18573666	18593665	-	downstream	132161	111942	NearestLocation	NA
chr21	39453054	39453247	194	*	c("macs_OLAP2__OLAP_2_new_peak_3143", "macs_OLAP1__OLAP_1_new_peak_2775")	191	ENSG00000198054	39483546	39503545	+	upstream	-30492	30299	NearestLocation	DSCR8
chr21	46156591	46156841	251	*	c("macs_OLAP1__OLAP_1_new_peak_2790", "macs_OLAP2__OLAP_2_new_peak_3156")	192	ENSG00000175894	46121496	46141495	-	upstream	-15096	15096	NearestLocation	TSPEAR
chr22	22207725	22207962	238	*	c("macs_OLAP2__OLAP_2_new_peak_3165", "macs_OLAP1__OLAP_1_new_peak_2800")	193	ENSG00000100030	22211971	22231970	-	downstream	24245	4009	Overlapping	MAPK1
chr22	22207725	22207962	238	*	c("macs_OLAP2__OLAP_2_new_peak_3165", "macs_OLAP1__OLAP_1_new_peak_2800")	193	ENSG00000244548	22200546	22220545	+	inside	7179	7179	NearestLocation	NA
chr22	24991917	24992116	200	*	c("macs_OLAP2__OLAP_2_new_peak_3171", "macs_OLAP1__OLAP_1_new_peak_2807")	194	ENSG00000100031	24969719	24989718	+	downstream	22198	2199	Overlapping	GGT1
chr22	24991917	24992116	200	*	c("macs_OLAP2__OLAP_2_new_peak_3171", "macs_OLAP1__OLAP_1_new_peak_2807")	194	ENSG00000178026	24979176	24999175	-	inside	7258	7059	NearestLocation	LRRC75B
chr22	24991917	24992116	200	*	c("macs_OLAP2__OLAP_2_new_peak_3171", "macs_OLAP1__OLAP_1_new_peak_2807")	194	ENSG00000230947	24984022	25004021	+	inside	7895	7895	Overlapping	NA
chr22	40672542	40672769	228	*	c("macs_OLAP1__OLAP_1_new_peak_2829", "macs_OLAP2__OLAP_2_new_peak_3191")	195	ENSG00000239900	40732508	40752507	+	upstream	-59966	59739	NearestLocation	ADSL
chr22	45062545	45062776	232	*	c("macs_OLAP1__OLAP_1_new_peak_2841", "macs_OLAP2__OLAP_2_new_peak_3203")	196	ENSG00000231801	45037716	45057715	+	downstream	24829	4830	Overlapping	NA
chr22	45062545	45062776	232	*	c("macs_OLAP1__OLAP_1_new_peak_2841", "macs_OLAP2__OLAP_2_new_peak_3203")	196	ENSG00000186654	45054594	45074593	+	inside	7951	7951	NearestLocation	PRR5
chr3	11355949	11356189	241	*	c("macs_OLAP1__OLAP_1_new_peak_2871", "macs_OLAP2__OLAP_2_new_peak_3230")	197	ENSG00000226621	11322350	11342349	-	upstream	-13600	13600	NearestLocation	NA
chr3	15656545	15656737	193	*	c("macs_OLAP1__OLAP_1_new_peak_2879", "macs_OLAP2__OLAP_2_new_peak_3240")	198	ENSG00000131373	15633339	15653338	-	upstream	-3207	3207	NearestLocation	HACL1
chr3	15656545	15656737	193	*	c("macs_OLAP1__OLAP_1_new_peak_2879", "macs_OLAP2__OLAP_2_new_peak_3240")	198	ENSG00000169814	15632849	15652848	+	downstream	23696	3697	Overlapping	BTD
chr3	25304246	25304484	239	*	c("macs_OLAP2__OLAP_2_new_peak_3262", "macs_OLAP1__OLAP_1_new_peak_2898")	199	ENSG00000213877	25355660	25375659	+	upstream	-51414	51176	NearestLocation	NA
chr3	26481096	26481284	189	*	c("macs_OLAP2__OLAP_2_new_peak_3266", "macs_OLAP1__OLAP_1_new_peak_2900")	200	ENSG00000230465	26379130	26399129	-	upstream	-81967	81967	NearestLocation	NA
chr3	31296542	31296782	241	*	c("macs_OLAP1__OLAP_1_new_peak_2907", "macs_OLAP2__OLAP_2_new_peak_3273")	201	ENSG00000230111	31300500	31320499	+	upstream	-3958	3718	NearestLocation	NA
chr3	33244473	33244718	246	*	c("macs_OLAP1__OLAP_1_new_peak_2914", "macs_OLAP2__OLAP_2_new_peak_3282")	202	ENSG00000230119	33221821	33241820	-	upstream	-2653	2653	NearestLocation	NA
